mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line
51	51	201	201	0.0	1/4	1/4	Chord	4/4	1	1	0	grace32	1/32	1	1523										
51	51	201	201	0.0	1/4	1/4	Chord	4/4	1	1	0	grace32	1/32	1	1524										
51	51	201	201	0.0	1/4	1/4	Chord	4/4	1	1	0	grace32	1/64	1	1525										
51	51	201	201	0.0	1/4	1/4	Chord	4/4	1	1	0	grace32	1/64	1	1526										
51	51	201	201	0.0	1/4	1/4	Chord	4/4	1	1	0	grace32	1/64	1	1527										
51	51	201	201	0.0	1/4	1/4	Chord	4/4	1	1	0	grace32	1/64	1	1528										
51	51	201	201	0.0	1/4	1/4	Chord	4/4	1	1	0	grace32	1/64	1	1529										
51	51	201	201	0.0	1/4	1/4	Chord	4/4	1	1	0	grace32	1/64	1	1530										
51	51	201	201	0.0	1/4	1/4	Chord	4/4	1	1	0	grace32	1/64	1	1531										
51	51	201	201	0.0	1/4	1/4	Chord	4/4	1	1	0	grace32	1/64	1	1532										
51	51	201	201	0.0	1/4	1/4	Chord	4/4	1	1	0	grace32	1/64	1	1533										
51	51	201	201	0.0	1/4	1/4	Chord	4/4	1	1	0	grace32	1/64	1	1534										
51	51	201	201	0.0	1/4	1/4	Chord	4/4	1	1	0	grace32	1/64	1	1535										
51	51	201	201	0.0	1/4	1/4	Chord	4/4	1	1	0	grace32	1/64	1	1536										
51	51	201	201	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1537										
51	51	801/4	801/4	0.0	1/16	1/16	Dynamic	4/4	2	1	0					f									
51	51	801/4	801/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1538									185	
51	51	401/2	401/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1539									185	
51	51	803/4	803/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1540										
51	51	202	202	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1541										
51	51	203	203	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1542										
51	51	805/4	805/4	0.25	5/16	5/16	Chord	4/4	2	2	1/16		1/16	1	1543									186	
51	51	403/2	403/2	0.25	3/8	3/8	Chord	4/4	2	2	1/16		1/16	1	1544									186	
51	51	807/4	807/4	0.25	7/16	7/16	Chord	4/4	2	2	1/16		1/16	1	1545										
51	51	809/4	809/4	0.25	9/16	9/16	Chord	4/4	2	2	1/16		1/16	1	1546									187	
51	51	405/2	405/2	0.25	5/8	5/8	Chord	4/4	2	2	1/16		1/16	1	1547									187	
51	51	811/4	811/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16		1/16	1	1548										
51	51	813/4	813/4	0.25	13/16	13/16	Chord	4/4	2	2	1/16		1/16	1	1549									188	
51	51	407/2	407/2	0.25	7/8	7/8	Chord	4/4	2	2	1/16		1/16	1	1550									188	
51	51	815/4	815/4	0.25	15/16	15/16	Chord	4/4	2	2	1/16		1/16	1	1551										
52	52	206	206	0.0	1/2	1/2	Dynamic	4/4	1	1	0					p									
52	52	206	206	0.0	1/2	1/2	Dynamic	4/4	1	1	0					pp									
52	52	204	204	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1552										
52	52	817/4	817/4	0.5	1/16	1/16	Chord	4/4	2	1	1/8		1/8	1	1553										
52	52	819/4	819/4	0.5	3/16	3/16	Chord	4/4	2	1	1/8		1/8	1	1554										
52	52	821/4	821/4	0.5	5/16	5/16	Chord	4/4	2	1	1/8		1/8	1	1555										
52	52	823/4	823/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1556										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace8after	1/8	1	1557										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace8after	1/8	1	1558										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	1559		articStaccatoAbove								
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	1560		articStaccatoAbove								
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace16after	1/16	1	1561		articStaccatoAbove								
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1562										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1563										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1564										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1565										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1566										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1567										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1568										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1569										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1570										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1571										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1572										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1573										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1574										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1575										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1576										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1577										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1578										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1579										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1580										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1581										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1582										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1583										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1584										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1585										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1586										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1587										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1588										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1589										
52	52	206	206	0.0	1/2	1/2	Chord	4/4	2	1	0	grace32after	1/64	1	1590										
52	52	206	206	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1591										
52	52	204	204	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	1592										
52	52	409/2	409/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	1593										
52	52	205	205	0.5	1/4	1/4	Chord	4/4	2	2	1/8		1/8	1	1594										
52	52	411/2	411/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8		1/8	1	1595										
52	52	206	206	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	1596										
53	53	208	208	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=31	31.0	𝅘𝅥	31.0	0.0		
53	53	1665/8	1665/8	0.0	1/32	1/32	Dynamic	4/4	1	1	0					p									
53	53	1665/8	1665/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32		1/32	1	1597		ornamentTurn							189	
53	53	833/4	833/4	0.125	1/16	1/16	Chord	4/4	1	1	1/32		1/32	1	1598									189	
53	53	1667/8	1667/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32		1/32	1	1599										
53	53	1669/8	1669/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32		1/32	1	1600		ornamentTurn							190	
53	53	835/4	835/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	1601									190	
53	53	1671/8	1671/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	1602										
53	53	1673/8	1673/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32		1/32	1	1603		ornamentTurn							191	
53	53	837/4	837/4	0.125	5/16	5/16	Chord	4/4	1	1	1/32		1/32	1	1604									191	
53	53	1675/8	1675/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32		1/32	1	1605										
53	53	1677/8	1677/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	1606		ornamentTurn							192	
53	53	839/4	839/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	1607									192	
53	53	1679/8	1679/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	1608										
53	53	210	210	0.125	1/2	1/2	Chord	4/4	1	1	1/32		1/32	1	1609									193	
53	53	1681/8	1681/8	0.25	17/32	17/32	Chord	4/4	1	1	1/16		1/16	1	1610									193	
53	53	1683/8	1683/8	0.25	19/32	19/32	Chord	4/4	1	1	1/16		1/16	1	1611									193	
53	53	1685/8	1685/8	0.25	21/32	21/32	Chord	4/4	1	1	1/16		1/16	1	1612									193	
53	53	1687/8	1687/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	1613										
53	53	211	211	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	1614		ornamentTrill							194	
53	53	847/4	847/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	1615									194	
53	53	1695/8	1695/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	1616										
53	53	208	208	0.0	0	0	Dynamic	4/4	2	1	0					p									
53	53	208	208	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1617										
53	53	417/2	417/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1618										
53	53	209	209	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1619										
53	53	419/2	419/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1620										
53	53	210	210	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1621										
53	53	841/4	841/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1622										
53	53	421/2	421/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1623										
53	53	843/4	843/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1624										
53	53	211	211	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1625										
53	53	845/4	845/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1626										
53	53	423/2	423/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1627										
53	53	847/4	847/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1628										
54	54	212	212	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1629										
54	54	213	213	0.125	1/4	1/4	Chord	4/4	1	1	1/32		1/32	1	1630									195	
54	54	1705/8	1705/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32		1/32	1	1631									195	
54	54	853/4	853/4	0.125	5/16	5/16	Chord	4/4	1	1	1/32		1/32	1	1632									195	
54	54	1707/8	1707/8	0.0	11/32	11/32	Spanner	4/4	1	1	0													195	22
54	54	1707/8	1707/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32		1/32	1	1633									195	22
54	54	427/2	427/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32		1/32	1	1634									195	22
54	54	1709/8	1709/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	1635									195	22
54	54	855/4	855/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	1636									195	22
54	54	1711/8	1711/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	1637										22
54	54	214	214	0.0	1/2	1/2	Dynamic	4/4	1	1	0					p									22
54	54	214	214	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1638									196	22
54	54	429/2	429/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1639										22
54	54	215	215	0.125	3/4	3/4	Chord	4/4	1	1	1/32		1/32	1	1640									197	22
54	54	1721/8	1721/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32		1/32	1	1641									197	22
54	54	861/4	861/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32		1/32	1	1642									197	22
54	54	1723/8	1723/8	0.0	27/32	27/32	Spanner	4/4	1	1	0													197	22, 23
54	54	1723/8	1723/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	1643									197	22, 23
54	54	431/2	431/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32		1/32	1	1644									197	22, 23
54	54	1725/8	1725/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32		1/32	1	1645									197	22, 23
54	54	863/4	863/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	1646									197	22, 23
54	54	1727/8	1727/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	1647										22, 23
54	54	212	212	0.125	0	0	Chord	4/4	2	1	1/32		1/32	1	1648									198	
54	54	1697/8	1697/8	0.125	1/32	1/32	Chord	4/4	2	1	1/32		1/32	1	1649									198	
54	54	849/4	849/4	0.125	1/16	1/16	Chord	4/4	2	1	1/32		1/32	1	1650									198	
54	54	1699/8	1699/8	0.0	3/32	3/32	Spanner	4/4	2	1	0													198	24
54	54	1699/8	1699/8	0.125	3/32	3/32	Chord	4/4	2	1	1/32		1/32	1	1651									198	24
54	54	425/2	425/2	0.125	1/8	1/8	Chord	4/4	2	1	1/32		1/32	1	1652									198	24
54	54	1701/8	1701/8	0.125	5/32	5/32	Chord	4/4	2	1	1/32		1/32	1	1653									198	24
54	54	851/4	851/4	0.125	3/16	3/16	Chord	4/4	2	1	1/32		1/32	1	1654									198	24
54	54	1703/8	1703/8	0.125	7/32	7/32	Chord	4/4	2	1	1/32		1/32	1	1655										24
54	54	213	213	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1656										24
54	54	214	214	0.125	1/2	1/2	Chord	4/4	2	1	1/32		1/32	1	1657									199	24
54	54	1713/8	1713/8	0.125	17/32	17/32	Chord	4/4	2	1	1/32		1/32	1	1658									199	24
54	54	857/4	857/4	0.125	9/16	9/16	Chord	4/4	2	1	1/32		1/32	1	1659									199	24
54	54	1715/8	1715/8	0.0	19/32	19/32	Spanner	4/4	2	1	0													199	24, 25
54	54	1715/8	1715/8	0.125	19/32	19/32	Chord	4/4	2	1	1/32		1/32	1	1660									199	24, 25
54	54	429/2	429/2	0.125	5/8	5/8	Chord	4/4	2	1	1/32		1/32	1	1661									199	24, 25
54	54	1717/8	1717/8	0.125	21/32	21/32	Chord	4/4	2	1	1/32		1/32	1	1662									199	24, 25
54	54	859/4	859/4	0.125	11/16	11/16	Chord	4/4	2	1	1/32		1/32	1	1663									199	24, 25
54	54	1719/8	1719/8	0.125	23/32	23/32	Chord	4/4	2	1	1/32		1/32	1	1664										24, 25
54	54	215	215	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1665										24, 25
55	55	216	216	0.0	0	0	Dynamic	4/4	1	1	0					p									
55	55	216	216	0.0	0	0	Spanner	4/4	1	1	0														
55	55	216	216	0.0	0	0	Spanner	4/4	1	1	0														
55	55	216	216	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1666									200	
55	55	433/2	433/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1667										
55	55	217	217	0.0	1/4	1/4	Dynamic	4/4	1	1	0					f									
55	55	217	217	0.125	1/4	1/4	Chord	4/4	1	1	1/32		1/32	1	1668									201	
55	55	1737/8	1737/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32		1/32	1	1669									201	
55	55	869/4	869/4	0.125	5/16	5/16	Chord	4/4	1	1	1/32		1/32	1	1670									201	
55	55	1739/8	1739/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32		1/32	1	1671									201	
55	55	435/2	435/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32		1/32	1	1672									201	
55	55	1741/8	1741/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	1673									201	
55	55	871/4	871/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	1674									201	
55	55	1743/8	1743/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	1675										
55	55	218	218	0.125	1/2	1/2	Chord	4/4	1	1	1/32		1/32	1	1676									202	
55	55	1745/8	1745/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32		1/32	1	1677									202	
55	55	873/4	873/4	0.125	9/16	9/16	Chord	4/4	1	1	1/32		1/32	1	1678										
55	55	1747/8	1747/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32		1/32	1	1679		articStaccatoBelow								
55	55	437/2	437/2	0.125	5/8	5/8	Chord	4/4	1	1	1/32		1/32	1	1680									203	
55	55	1749/8	1749/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32		1/32	1	1681									203	
55	55	875/4	875/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	1682										
55	55	1751/8	1751/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	1683		articStaccatoAbove								
55	55	219	219	0.125	3/4	3/4	Chord	4/4	1	1	1/32		1/32	1	1684									204	
55	55	1753/8	1753/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32		1/32	1	1685									204	
55	55	877/4	877/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32		1/32	1	1686										
55	55	1755/8	1755/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	1687		articStaccatoAbove								
55	55	439/2	439/2	0.0	7/8	7/8	Dynamic	4/4	1	1	0					p									
55	55	439/2	439/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32		1/32	1	1688		articStaccatoAbove							205	
55	55	1757/8	1757/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32		1/32	1	1689		articStaccatoAbove							205	
55	55	879/4	879/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	1690		articStaccatoAbove							205	
55	55	1759/8	1759/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	1691		articStaccatoAbove								
55	55	216	216	0.0	0	0	Spanner	4/4	2	1	0														
55	55	216	216	0.0	0	0	Spanner	4/4	2	1	0														
55	55	216	216	0.125	0	0	Chord	4/4	2	1	1/32		1/32	1	1692									206	
55	55	1729/8	1729/8	0.125	1/32	1/32	Chord	4/4	2	1	1/32		1/32	1	1693									206	
55	55	865/4	865/4	0.125	1/16	1/16	Chord	4/4	2	1	1/32		1/32	1	1694									206	
55	55	1731/8	1731/8	0.0	3/32	3/32	Spanner	4/4	2	1	0													206	26
55	55	1731/8	1731/8	0.125	3/32	3/32	Chord	4/4	2	1	1/32		1/32	1	1695									206	26
55	55	433/2	433/2	0.125	1/8	1/8	Chord	4/4	2	1	1/32		1/32	1	1696									206	26
55	55	1733/8	1733/8	0.125	5/32	5/32	Chord	4/4	2	1	1/32		1/32	1	1697									206	26
55	55	867/4	867/4	0.125	3/16	3/16	Chord	4/4	2	1	1/32		1/32	1	1698									206	26
55	55	1735/8	1735/8	0.125	7/32	7/32	Chord	4/4	2	1	1/32		1/32	1	1699										26
55	55	217	217	0.0	1/4	1/4	Dynamic	4/4	2	1	0					f									26
55	55	217	217	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1700										26
55	55	218	218	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1701										26
55	55	437/2	437/2	0.0	5/8	5/8	StaffText	4/4	2	1	0							mancando							26
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1702									207	26
56	56	220	220	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1703										
56	56	441/2	441/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32		1/32	1	1704		articStaccatoAbove							208	
56	56	1765/8	1765/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32		1/32	1	1705		articStaccatoAbove							208	
56	56	883/4	883/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	1706		articStaccatoAbove							208	
56	56	1767/8	1767/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	1707		articStaccatoAbove								
56	56	221	221	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1708										
56	56	443/2	443/2	0.0	3/8	3/8	Dynamic	4/4	1	1	0					pp									
56	56	443/2	443/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32		1/32	1	1709		articStaccatoAbove							209	
56	56	1773/8	1773/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	1710		articStaccatoAbove							209	
56	56	887/4	887/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	1711		articStaccatoAbove							209	
56	56	1775/8	1775/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	1712		articStaccatoAbove								
56	56	222	222	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1713										
56	56	223	223	0.0	3/4	3/4	Dynamic	4/4	1	1	0					f									
56	56	223	223	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1714									210	
56	56	220	220	0.0	0	0	Spanner	4/4	2	1	0														
56	56	220	220	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1715										
56	56	441/2	441/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1716									211	
56	56	221	221	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1717										
56	56	443/2	443/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1718									212	
56	56	222	222	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1719										
56	56	223	223	0.125	3/4	3/4	Chord	4/4	2	1	1/32		1/32	1	1720		articStaccatoBelow							213	
56	56	1785/8	1785/8	0.125	25/32	25/32	Chord	4/4	2	1	1/32		1/32	1	1721		articStaccatoBelow							213	
56	56	893/4	893/4	0.125	13/16	13/16	Chord	4/4	2	1	1/32		1/32	1	1722		articStaccatoBelow							213	
56	56	1787/8	1787/8	0.125	27/32	27/32	Chord	4/4	2	1	1/32		1/32	1	1723		articStaccatoBelow							213	
56	56	447/2	447/2	0.125	7/8	7/8	Chord	4/4	2	1	1/32		1/32	1	1724		articStaccatoBelow							213	
56	56	1789/8	1789/8	0.125	29/32	29/32	Chord	4/4	2	1	1/32		1/32	1	1725		articStaccatoBelow							213	
56	56	895/4	895/4	0.125	15/16	15/16	Chord	4/4	2	1	1/32		1/32	1	1726		articStaccatoBelow							213	
56	56	1791/8	1791/8	0.125	31/32	31/32	Chord	4/4	2	1	1/32		1/32	1	1727		articStaccatoBelow								
57	57	224	224	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1728										
57	57	449/2	449/2	0.0	1/8	1/8	Dynamic	4/4	1	1	0					p									
57	57	449/2	449/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1729									214	
57	57	225	225	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1730										
57	57	451/2	451/2	0.0	3/8	3/8	Dynamic	4/4	1	1	0					pp									
57	57	451/2	451/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1731									215	
57	57	226	226	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1732										
57	57	227	227	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0		
57	57	224	224	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1733										
57	57	449/2	449/2	0.125	1/8	1/8	Chord	4/4	2	1	1/32		1/32	1	1734		articStaccatoBelow							216	
57	57	1797/8	1797/8	0.125	5/32	5/32	Chord	4/4	2	1	1/32		1/32	1	1735		articStaccatoBelow							216	
57	57	899/4	899/4	0.125	3/16	3/16	Chord	4/4	2	1	1/32		1/32	1	1736		articStaccatoBelow							216	
57	57	1799/8	1799/8	0.125	7/32	7/32	Chord	4/4	2	1	1/32		1/32	1	1737		articStaccatoBelow								
57	57	225	225	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1738										
57	57	451/2	451/2	0.125	3/8	3/8	Chord	4/4	2	1	1/32		1/32	1	1739		articStaccatoBelow							217	
57	57	1805/8	1805/8	0.125	13/32	13/32	Chord	4/4	2	1	1/32		1/32	1	1740		articStaccatoBelow							217	
57	57	903/4	903/4	0.125	7/16	7/16	Chord	4/4	2	1	1/32		1/32	1	1741		articStaccatoBelow							217	
57	57	1807/8	1807/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32		1/32	1	1742		articStaccatoBelow								
57	57	226	226	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1743										
