mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill
228	227	1811/4	1811/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	2848										
228	227	3623/8	3623/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	2849										
228	227	453	453	0.0	1/8	1/8	Dynamic	2/4	1	1	0					fp									
228	227	453	453	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	2850										
228	227	3625/8	3625/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	2851										
228	227	1813/4	1813/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	2852										
228	227	3627/8	3627/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	2853										
228	227	907/2	907/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	2854										
228	227	3629/8	3629/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	2855										
228	227	1815/4	1815/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	2856										
228	227	3631/8	3631/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	2857										
228	227	454	454	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	2858										
228	227	3633/8	3633/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	2859										
228	227	1817/4	1817/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	2860										
228	227	3635/8	3635/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2861										
228	227	905/2	905/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2862										
228	227	453	453	0.0	1/8	1/8	Dynamic	2/4	2	1	0					fp									
228	227	453	453	1.5	1/8	1/8	Chord	2/4	2	1	3/8		1/4	3/2	2863										
229	228	909/2	909/2	0.0	0	0	Dynamic	2/4	1	1	0					p									
229	228	1364/3	1364/3	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2864									132	
229	228	2729/6	2729/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2865									132	
229	228	455	455	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2866									132	
229	228	2731/6	2731/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2867									132	
229	228	1366/3	1366/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2868										
229	228	1367/3	1367/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2869										
229	228	2735/6	2735/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2870										
229	228	456	456	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2871										
229	228	2737/6	2737/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2872										
229	228	1369/3	1369/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2873										
229	228	909/2	909/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2874										
229	228	911/2	911/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2875										
230	229	913/2	913/2	0.0	0	0	StaffText	2/4	1	1	0							cresc.							
230	229	1370/3	1370/3	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2876										
230	229	2741/6	2741/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2877										
230	229	457	457	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2878										
230	229	2743/6	2743/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2879										
230	229	1372/3	1372/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2880										
230	229	1373/3	1373/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2881										
230	229	2747/6	2747/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2882										
230	229	458	458	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2883										
230	229	2749/6	2749/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2884										
230	229	1375/3	1375/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2885										
230	229	913/2	913/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2886										
230	229	915/2	915/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2887										
231	230	917/2	917/2	0.0	0	0	Dynamic	2/4	1	1	0					f									
231	230	917/2	917/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2888										
231	230	919/2	919/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2889										
231	230	1376/3	1376/3	0.0	1/24	1/24	Dynamic	2/4	2	1	0					f									
231	230	1376/3	1376/3	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	2890										
231	230	2753/6	2753/6	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	2891										
231	230	459	459	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	2892										
231	230	2755/6	2755/6	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	2893										
231	230	1378/3	1378/3	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	2894										
231	230	1379/3	1379/3	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	2895										
231	230	2759/6	2759/6	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	2896										
231	230	460	460	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	2897										
231	230	2761/6	2761/6	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	2898										
231	230	1381/3	1381/3	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	2899										
232	231	921/2	921/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2900										
232	231	923/2	923/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2901										
232	231	1382/3	1382/3	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	2902										
232	231	2765/6	2765/6	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	2903										
232	231	461	461	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	2904										
232	231	2767/6	2767/6	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	2905										
232	231	1384/3	1384/3	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	2906										
232	231	1385/3	1385/3	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	2907										
232	231	2771/6	2771/6	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	2908										
232	231	462	462	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	2909										
232	231	2773/6	2773/6	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	2910										
232	231	1387/3	1387/3	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	2911										
233	232	925/2	925/2	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	2912										
233	232	3701/8	3701/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	2913										
233	232	1851/4	1851/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	2914										
233	232	3703/8	3703/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	2915										
233	232	463	463	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	2916										
233	232	3705/8	3705/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	2917										
233	232	1853/4	1853/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	2918										
233	232	3707/8	3707/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	2919										
233	232	927/2	927/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	2920										
233	232	3709/8	3709/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	2921										
233	232	1855/4	1855/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	2922										
233	232	3711/8	3711/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	2923										
233	232	464	464	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	2924										
233	232	3713/8	3713/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	2925										
233	232	1857/4	1857/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	2926										
233	232	3715/8	3715/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2927										
233	232	925/2	925/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2928										
233	232	463	463	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2929										
233	232	927/2	927/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2930										
233	232	464	464	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2931										
234	233	929/2	929/2	0.0	0	0	Spanner	2/4	1	1	0														1
234	233	929/2	929/2	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	2932										1
234	233	929/2	929/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2933										
234	233	465	465	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2934										
234	233	931/2	931/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2935										
234	233	466	466	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2936										
235	234	933/2	933/2	0.0	0	0	Spanner	2/4	1	1	0														
235	234	933/2	933/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2937										
235	234	935/2	935/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2938										
235	234	1871/4	1871/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2939										
235	234	468	468	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2940										
235	234	1873/4	1873/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2941										
235	234	933/2	933/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2942										
235	234	467	467	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2943										
235	234	935/2	935/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2944										
235	234	468	468	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2945										
236	235	937/2	937/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2946										
236	235	939/2	939/2	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16	1/16	1	2947										
236	235	939/2	939/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2948										
236	235	470	470	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2949										
236	235	1881/4	1881/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2950										
236	235	939/2	939/2	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	2951										
236	235	937/2	937/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2952										
236	235	469	469	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2953										
236	235	939/2	939/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2954										
236	235	470	470	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2955										
237	236	941/2	941/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2956										
237	236	943/2	943/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2957										
237	236	1887/4	1887/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2958										
237	236	472	472	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2959										
237	236	1889/4	1889/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2960										
237	236	941/2	941/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2961										
237	236	471	471	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2962										
237	236	943/2	943/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2963										
237	236	472	472	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2964										
238	237	945/2	945/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2965										
238	237	947/2	947/2	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16	1/16	1	2966										
238	237	947/2	947/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2967										
238	237	474	474	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2968										
238	237	1897/4	1897/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2969										
238	237	945/2	945/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2970										
238	237	473	473	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2971										
238	237	947/2	947/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2972										
238	237	474	474	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2973										
239	238	949/2	949/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2974										
239	238	951/2	951/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2975										
239	238	1903/4	1903/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2976										
239	238	476	476	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2977										
239	238	1905/4	1905/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2978										
239	238	949/2	949/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2979										
239	238	475	475	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2980										
239	238	951/2	951/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2981										
239	238	476	476	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2982										
240	239	953/2	953/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2983										
240	239	955/2	955/2	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	2984		ornamentTrill								
240	239	1913/4	1913/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	2985										
240	239	3827/8	3827/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2986										
240	239	955/2	955/2	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	2987										
240	239	953/2	953/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2988										
240	239	477	477	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2989										
240	239	955/2	955/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2990										
240	239	478	478	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2991										
241	240	957/2	957/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2992										
241	240	957/2	957/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	2993										
241	240	479	479	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24		1/16	2/3	2994										
241	240	2875/6	2875/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24		1/16	2/3	2995										
241	240	1438/3	1438/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24		1/16	2/3	2996										
241	240	959/2	959/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24		1/16	2/3	2997										
241	240	1439/3	1439/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24		1/16	2/3	2998										
241	240	2879/6	2879/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24		1/16	2/3	2999										
241	240	480	480	0.16666666666666666	3/8	3/8	Chord	2/4	1	2	1/24		1/16	2/3	3000										
241	240	2881/6	2881/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	2	1/24		1/16	2/3	3001										
241	240	1441/3	1441/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	2	1/24		1/16	2/3	3002										
241	240	957/2	957/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	3003										
241	240	480	480	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3004										
242	241	961/2	961/2	0.16666666666666666	0	0	Chord	2/4	1	2	1/24		1/16	2/3	3005										
242	241	1442/3	1442/3	0.16666666666666666	1/24	1/24	Chord	2/4	1	2	1/24		1/16	2/3	3006										
242	241	2885/6	2885/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	2	1/24		1/16	2/3	3007										
242	241	481	481	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24		1/16	2/3	3008										
242	241	2887/6	2887/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24		1/16	2/3	3009										
242	241	1444/3	1444/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24		1/16	2/3	3010										
242	241	963/2	963/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24		1/16	2/3	3011										
242	241	1445/3	1445/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24		1/16	2/3	3012										
242	241	2891/6	2891/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24		1/16	2/3	3013										
242	241	482	482	0.16666666666666666	3/8	3/8	Chord	2/4	1	2	1/24		1/16	2/3	3014										
242	241	2893/6	2893/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	2	1/24		1/16	2/3	3015										
242	241	1447/3	1447/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	2	1/24		1/16	2/3	3016										
242	241	961/2	961/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	3017										
242	241	482	482	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	3018										
243	242	965/2	965/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	3019										
243	242	484	484	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	3020										
243	242	965/2	965/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	3021										
243	242	483	483	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	3022										
243	242	2899/6	2899/6	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	3023										
243	242	1450/3	1450/3	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	3024										
243	242	967/2	967/2	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	3025										
243	242	1451/3	1451/3	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	3026										
243	242	2903/6	2903/6	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	3027										
243	242	484	484	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	3028										
243	242	2905/6	2905/6	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	3029										
243	242	1453/3	1453/3	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	3030										
244	243	969/2	969/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	3031										
244	243	486	486	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	3032										
244	243	969/2	969/2	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	3033										
244	243	1454/3	1454/3	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	3034										
244	243	2909/6	2909/6	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	3035										
244	243	485	485	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	3036										
244	243	2911/6	2911/6	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	3037										
244	243	1456/3	1456/3	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	3038										
244	243	971/2	971/2	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	3039										
244	243	1457/3	1457/3	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	3040										
244	243	2915/6	2915/6	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	3041										
244	243	486	486	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	3042										
244	243	2917/6	2917/6	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	3043										
244	243	1459/3	1459/3	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	3044										
245	244	973/2	973/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	3045										
245	244	488	488	0.0	3/8	3/8	Dynamic	2/4	1	1	0					p									
245	244	488	488	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	3046										
245	244	973/2	973/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	3047										
246	245	977/2	977/2	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	3048										
246	245	977/2	977/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	3049										
246	245	489	489	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	3050										
246	245	1957/4	1957/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	3051										
246	245	979/2	979/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	3052										
246	245	490	490	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	3053										
246	245	977/2	977/2	0.0	0	0	Dynamic	2/4	2	1	0					p									
246	245	977/2	977/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	3054									133	
246	245	1955/4	1955/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	3055									133	
246	245	489	489	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	3056									133	
246	245	1957/4	1957/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	3057										
246	245	979/2	979/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	3058									134	
246	245	1959/4	1959/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	3059									134	
246	245	490	490	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	3060									134	
246	245	1961/4	1961/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	3061										
247	246	981/2	981/2	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	3062										
247	246	492	492	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	3063										
247	246	981/2	981/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	3064									135	
247	246	1963/4	1963/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	3065									135	
247	246	491	491	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	3066									135	
247	246	1965/4	1965/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	3067										
247	246	983/2	983/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	3068									136	
247	246	1967/4	1967/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	3069									136	
247	246	492	492	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	3070									136	
247	246	1969/4	1969/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	3071										
248	247	985/2	985/2	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	3072										
248	247	985/2	985/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	3073										
248	247	493	493	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	3074										
248	247	1973/4	1973/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	3075										
248	247	987/2	987/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	3076										
248	247	494	494	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	3077										
248	247	985/2	985/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	3078									137	
248	247	1971/4	1971/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	3079									137	
248	247	493	493	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	3080									137	
248	247	1973/4	1973/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	3081										
248	247	987/2	987/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	3082									138	
248	247	1975/4	1975/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	3083									138	
248	247	494	494	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	3084									138	
248	247	1977/4	1977/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	3085										
249	248	989/2	989/2	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	3086										
249	248	496	496	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	3087										
249	248	989/2	989/2	0.0	0	0	StaffText	2/4	2	1	0							simile							
249	248	989/2	989/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	3088										
249	248	1979/4	1979/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	3089										
249	248	495	495	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	3090										
249	248	1981/4	1981/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	3091										
249	248	991/2	991/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	3092										
249	248	1983/4	1983/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	3093										
249	248	496	496	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	3094										
249	248	1985/4	1985/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	3095										
250	249	993/2	993/2	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	3096										
250	249	993/2	993/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	3097										
250	249	497	497	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	3098										
250	249	1989/4	1989/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	3099										
250	249	995/2	995/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	3100										
250	249	498	498	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	3101										
250	249	993/2	993/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	3102										
250	249	1987/4	1987/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	3103										
250	249	497	497	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	3104										
250	249	1989/4	1989/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	3105										
250	249	995/2	995/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	3106										
